output:ms6_aab001 timestep:0.001000 sim_time:200.000000 thermostat_temperature:150.000000 relaxation_time:20.000000 mode:1 lattice_size:4 lattice_spacing:1.500000 cutoff_radius:150.000000 
                time        total_energy      kinetic_energy    potential_energy          temprature
       51.8880000000       29.7667129323       29.7667129323        0.0000000000      139.5314808234
       52.0290000000       29.7824026048       29.7824026048        0.0000000000      139.6050261703
       52.1700000000       29.7979820512       29.7979820512        0.0000000000      139.6780548330
       52.3110000000       29.8134520462       29.8134520462        0.0000000000      139.7505704415
       52.4520000000       29.8288133585       29.8288133585        0.0000000000      139.8225766001
       52.5930000000       29.8440667517       29.8440667517        0.0000000000      139.8940768879
       52.7340000000       29.8592129840       29.8592129840        0.0000000000      139.9650748589
       52.8750000000       29.8742528082       29.8742528082        0.0000000000      140.0355740420
       53.0160000000       29.8891869719       29.8891869719        0.0000000000      140.1055779414
       53.1570000000       29.9040162174       29.9040162174        0.0000000000      140.1750900367
       53.2980000000       29.9187412818       29.9187412818        0.0000000000      140.2441137829
       53.4390000000       29.9333628970       29.9333628970        0.0000000000      140.3126526110
       53.5800000000       29.9478817898       29.9478817898        0.0000000000      140.3807099276
       53.7210000000       29.9622986818       29.9622986818        0.0000000000      140.4482891155
       53.8620000000       29.9766142896       29.9766142896        0.0000000000      140.5153935339
       54.0030000000       29.9908293248       29.9908293248        0.0000000000      140.5820265180
       54.1440000000       30.0049444939       30.0049444939        0.0000000000      140.6481913800
       54.2850000000       30.0189604986       30.0189604986        0.0000000000      140.7138914086
       54.4260000000       30.0328780355       30.0328780355        0.0000000000      140.7791298693
       54.5670000000       30.0466977964       30.0466977964        0.0000000000      140.8439100050
       54.7080000000       30.0604204682       30.0604204682        0.0000000000      140.9082350354
       54.8490000000       30.0740467330       30.0740467330        0.0000000000      140.9721081580
       54.9900000000       30.0875772680       30.0875772680        0.0000000000      141.0355325474
       55.1310000000       30.1010127459       30.1010127459        0.0000000000      141.0985113563
       55.2720000000       30.1143538344       30.1143538344        0.0000000000      141.1610477149
       55.4130000000       30.1276011967       30.1276011967        0.0000000000      141.2231447318
       55.5540000000       30.1407554912       30.1407554912        0.0000000000      141.2848054934
       55.6950000000       30.1538173717       30.1538173717        0.0000000000      141.3460330646
       55.8360000000       30.1667874876       30.1667874876        0.0000000000      141.4068304887
       55.9770000000       30.1796664834       30.1796664834        0.0000000000      141.4672007876
       56.1180000000       30.1924549994       30.1924549994        0.0000000000      141.5271469622
       56.2590000000       30.2051536711       30.2051536711        0.0000000000      141.5866719920
       56.4000000000       30.2177631298       30.2177631298        0.0000000000      141.6457788357
       56.5410000000       30.2302840023       30.2302840023        0.0000000000      141.7044704312
       56.6820000000       30.2427169108       30.2427169108        0.0000000000      141.7627496958
       56.8230000000       30.2550624735       30.2550624735        0.0000000000      141.8206195264
       56.9640000000       30.2673213038       30.2673213038        0.0000000000      141.8780827993
       57.1050000000       30.2794940111       30.2794940111        0.0000000000      141.9351423707
       57.2460000000       30.2915812006       30.2915812006        0.0000000000      141.9918010769
       57.3870000000       30.3035834729       30.3035834729        0.0000000000      142.0480617340
       57.5280000000       30.3155014246       30.3155014246        0.0000000000      142.1039271384
       57.6690000000       30.3273356482       30.3273356482        0.0000000000      142.1594000671
       57.8100000000       30.3390867319       30.3390867319        0.0000000000      142.2144832773
       57.9510000000       30.3507552597       30.3507552597        0.0000000000      142.2691795068
       58.0920000000       30.3623418116       30.3623418116        0.0000000000      142.3234914744
       58.2330000000       30.3738469636       30.3738469636        0.0000000000      142.3774218798
       58.3740000000       30.3852712875       30.3852712875        0.0000000000      142.4309734034
       58.5150000000       30.3966153512       30.3966153512        0.0000000000      142.4841487071
       58.6560000000       30.4078797185       30.4078797185        0.0000000000      142.5369504340
       58.7970000000       30.4190649492       30.4190649492        0.0000000000      142.5893812085
       58.9380000000       30.4301715995       30.4301715995        0.0000000000      142.6414436369
       59.0790000000       30.4412002213       30.4412002213        0.0000000000      142.6931403068
       59.2200000000       30.4521513629       30.4521513629        0.0000000000      142.7444737878
       59.3610000000       30.4630255684       30.4630255684        0.0000000000      142.7954466316
       59.5020000000       30.4738233786       30.4738233786        0.0000000000      142.8460613716
       59.6430000000       30.4845453299       30.4845453299        0.0000000000      142.8963205237
       59.7840000000       30.4951919555       30.4951919555        0.0000000000      142.9462265861
       59.9250000000       30.5057637845       30.5057637845        0.0000000000      142.9957820393
       60.0660000000       30.5162613423       30.5162613423        0.0000000000      143.0449893466
       60.2070000000       30.5266851508       30.5266851508        0.0000000000      143.0938509537
       60.3480000000       30.5370357280       30.5370357280        0.0000000000      143.1423692893
       60.4890000000       30.5473135885       30.5473135885        0.0000000000      143.1905467651
       60.6300000000       30.5575192431       30.5575192431        0.0000000000      143.2383857758
       60.7710000000       30.5676531990       30.5676531990        0.0000000000      143.2858886991
       60.9120000000       30.5777159601       30.5777159601        0.0000000000      143.3330578962
       61.0530000000       30.5877080264       30.5877080264        0.0000000000      143.3798957117
       61.1940000000       30.5976298946       30.5976298946        0.0000000000      143.4264044736
       61.3350000000       30.6074820579       30.6074820579        0.0000000000      143.4725864937
       61.4760000000       30.6172650060       30.6172650060        0.0000000000      143.5184440675
       61.6170000000       30.6269792252       30.6269792252        0.0000000000      143.5639794743
       61.7580000000       30.6366251982       30.6366251982        0.0000000000      143.6091949775
       61.8990000000       30.6462034046       30.6462034046        0.0000000000      143.6540928245
       62.0400000000       30.6557143204       30.6557143204        0.0000000000      143.6986752469
       62.1810000000       30.6651584185       30.6651584185        0.0000000000      143.7429444608
       62.3220000000       30.6745361681       30.6745361681        0.0000000000      143.7869026666
       62.4630000000       30.6838480354       30.6838480354        0.0000000000      143.8305520492
       62.6040000000       30.6930944834       30.6930944834        0.0000000000      143.8738947782
       62.7450000000       30.7022759715       30.7022759715        0.0000000000      143.9169330079
       62.8860000000       30.7113929561       30.7113929561        0.0000000000      143.9596688777
       63.0270000000       30.7204458904       30.7204458904        0.0000000000      144.0021045116
       63.1680000000       30.7294352244       30.7294352244        0.0000000000      144.0442420190
       63.3090000000       30.7383614050       30.7383614050        0.0000000000      144.0860834943
       63.4500000000       30.7472248756       30.7472248756        0.0000000000      144.1276310173
       63.5910000000       30.7560260770       30.7560260770        0.0000000000      144.1688866530
       63.7320000000       30.7647654466       30.7647654466        0.0000000000      144.2098524521
       63.8730000000       30.7734434188       30.7734434188        0.0000000000      144.2505304509
       64.0140000000       30.7820604250       30.7820604250        0.0000000000      144.2909226711
       64.1550000000       30.7906168933       30.7906168933        0.0000000000      144.3310311206
       64.2960000000       30.7991132492       30.7991132492        0.0000000000      144.3708577929
       64.4370000000       30.8075499150       30.8075499150        0.0000000000      144.4104046676
       64.5780000000       30.8159273100       30.8159273100        0.0000000000      144.4496737104
       64.7190000000       30.8242458505       30.8242458505        0.0000000000      144.4886668732
       64.8600000000       30.8325059502       30.8325059502        0.0000000000      144.5273860941
       65.0010000000       30.8407080194       30.8407080194        0.0000000000      144.5658332977
       65.1420000000       30.8488524660       30.8488524660        0.0000000000      144.6040103949
       65.2830000000       30.8569396948       30.8569396948        0.0000000000      144.6419192835
       65.4240000000       30.8649701077       30.8649701077        0.0000000000      144.6795618477
       65.5650000000       30.8729441038       30.8729441038        0.0000000000      144.7169399585
       65.7060000000       30.8808620796       30.8808620796        0.0000000000      144.7540554738
       65.8470000000       30.8887244286       30.8887244286        0.0000000000      144.7909102383
       65.9880000000       30.8965315416       30.8965315416        0.0000000000      144.8275060841
       66.1290000000       30.9042838067       30.9042838067        0.0000000000      144.8638448301
       66.2700000000       30.9119816091       30.9119816091        0.0000000000      144.8999282825
       66.4110000000       30.9196253315       30.9196253315        0.0000000000      144.9357582349
       66.5520000000       30.9272153538       30.9272153538        0.0000000000      144.9713364682
       66.6930000000       30.9347520534       30.9347520534        0.0000000000      145.0066647508
       66.8340000000       30.9422358047       30.9422358047        0.0000000000      145.0417448387
       66.9750000000       30.9496669798       30.9496669798        0.0000000000      145.0765784756
       67.1160000000       30.9570459481       30.9570459481        0.0000000000      145.1111673928
       67.2570000000       30.9643730763       30.9643730763        0.0000000000      145.1455133098
       67.3980000000       30.9716487286       30.9716487286        0.0000000000      145.1796179335
       67.5390000000       30.9788732667       30.9788732667        0.0000000000      145.2134829592
       67.6800000000       30.9860470497       30.9860470497        0.0000000000      145.2471100702
       67.8210000000       30.9931704341       30.9931704341        0.0000000000      145.2805009378
       67.9620000000       31.0002437740       31.0002437740        0.0000000000      145.3136572219
       68.1030000000       31.0072674210       31.0072674210        0.0000000000      145.3465805704
       68.2440000000       31.0142417241       31.0142417241        0.0000000000      145.3792726198
       68.3850000000       31.0211670302       31.0211670302        0.0000000000      145.4117349951
       68.5260000000       31.0280436833       31.0280436833        0.0000000000      145.4439693098
       68.6670000000       31.0348720253       31.0348720253        0.0000000000      145.4759771661
       68.8080000000       31.0416523956       31.0416523956        0.0000000000      145.5077601549
       68.9490000000       31.0483851311       31.0483851311        0.0000000000      145.5393198562
       69.0900000000       31.0550705667       31.0550705667        0.0000000000      145.5706578385
       69.2310000000       31.0617090345       31.0617090345        0.0000000000      145.6017756595
       69.3720000000       31.0683008646       31.0683008646        0.0000000000      145.6326748659
       69.5130000000       31.0748463845       31.0748463845        0.0000000000      145.6633569935
       69.6540000000       31.0813459196       31.0813459196        0.0000000000      145.6938235675
       69.7950000000       31.0877997930       31.0877997930        0.0000000000      145.7240761022
       69.9360000000       31.0942083255       31.0942083255        0.0000000000      145.7541161013
       70.0770000000       31.1005718356       31.1005718356        0.0000000000      145.7839450579
       70.2180000000       31.1068906396       31.1068906396        0.0000000000      145.8135644546
       70.3590000000       31.1131650516       31.1131650516        0.0000000000      145.8429757638
       70.5000000000       31.1193953835       31.1193953835        0.0000000000      145.8721804473
       70.6410000000       31.1255819449       31.1255819449        0.0000000000      145.9011799568
       70.7820000000       31.1317250433       31.1317250433        0.0000000000      145.9299757336
       70.9230000000       31.1378249842       31.1378249842        0.0000000000      145.9585692091
       71.0640000000       31.1438820706       31.1438820706        0.0000000000      145.9869618045
       71.2050000000       31.1498966036       31.1498966036        0.0000000000      146.0151549311
       71.3460000000       31.1558688823       31.1558688823        0.0000000000      146.0431499902
       71.4870000000       31.1617992034       31.1617992034        0.0000000000      146.0709483732
       71.6280000000       31.1676878618       31.1676878618        0.0000000000      146.0985514621
       71.7690000000       31.1735351501       31.1735351501        0.0000000000      146.1259606287
       71.9100000000       31.1793413589       31.1793413589        0.0000000000      146.1531772354
       72.0510000000       31.1851067770       31.1851067770        0.0000000000      146.1802026350
       72.1920000000       31.1908316907       31.1908316907        0.0000000000      146.2070381709
       72.3330000000       31.1965163848       31.1965163848        0.0000000000      146.2336851770
       72.4740000000       31.2021611417       31.2021611417        0.0000000000      146.2601449776
       72.6150000000       31.2077662420       31.2077662420        0.0000000000      146.2864188880
       72.7560000000       31.2133319643       31.2133319643        0.0000000000      146.3125082141
       72.8970000000       31.2188585854       31.2188585854        0.0000000000      146.3384142528
       73.0380000000       31.2243463798       31.2243463798        0.0000000000      146.3641382916
       73.1790000000       31.2297956203       31.2297956203        0.0000000000      146.3896816092
       73.3200000000       31.2352065779       31.2352065779        0.0000000000      146.4150454753
       73.4610000000       31.2405795214       31.2405795214        0.0000000000      146.4402311505
       73.6020000000       31.2459147179       31.2459147179        0.0000000000      146.4652398868
       73.7430000000       31.2512124327       31.2512124327        0.0000000000      146.4900729271
       73.8840000000       31.2564729289       31.2564729289        0.0000000000      146.5147315058
       74.0250000000       31.2616964682       31.2616964682        0.0000000000      146.5392168486
       74.1660000000       31.2668833101       31.2668833101        0.0000000000      146.5635301724
       74.3070000000       31.2720337125       31.2720337125        0.0000000000      146.5876726859
       74.4480000000       31.2771479313       31.2771479313        0.0000000000      146.6116455890
       74.5890000000       31.2822262208       31.2822262208        0.0000000000      146.6354500734
       74.7300000000       31.2872688333       31.2872688333        0.0000000000      146.6590873221
       74.8710000000       31.2922760196       31.2922760196        0.0000000000      146.6825585101
       75.0120000000       31.2972480285       31.2972480285        0.0000000000      146.7058648040
       75.1530000000       31.3021851071       31.3021851071        0.0000000000      146.7290073623
       75.2940000000       31.3070875008       31.3070875008        0.0000000000      146.7519873354
       75.4350000000       31.3119554534       31.3119554534        0.0000000000      146.7748058653
       75.5760000000       31.3167892067       31.3167892067        0.0000000000      146.7974640863
       75.7170000000       31.3215890011       31.3215890011        0.0000000000      146.8199631247
       75.8580000000       31.3263550751       31.3263550751        0.0000000000      146.8423040987
       75.9990000000       31.3310876656       31.3310876656        0.0000000000      146.8644881189
       76.1400000000       31.3357870078       31.3357870078        0.0000000000      146.8865162878
       76.2810000000       31.3404533354       31.3404533354        0.0000000000      146.9083897004
       76.4220000000       31.3450868802       31.3450868802        0.0000000000      146.9301094440
       76.5630000000       31.3496878726       31.3496878726        0.0000000000      146.9516765980
       76.7040000000       31.3542565413       31.3542565413        0.0000000000      146.9730922346
       76.8450000000       31.3587931133       31.3587931133        0.0000000000      146.9943574181
       76.9860000000       31.3632978142       31.3632978142        0.0000000000      147.0154732056
       77.1270000000       31.3677708678       31.3677708678        0.0000000000      147.0364406466
       77.2680000000       31.3722124966       31.3722124966        0.0000000000      147.0572607834
       77.4090000000       31.3766229211       31.3766229211        0.0000000000      147.0779346507
       77.5500000000       31.3810023608       31.3810023608        0.0000000000      147.0984632762
       77.6910000000       31.3853510332       31.3853510332        0.0000000000      147.1188476802
       77.8320000000       31.3896691546       31.3896691546        0.0000000000      147.1390888761
       77.9730000000       31.3939569395       31.3939569395        0.0000000000      147.1591878698
       78.1140000000       31.3982146011       31.3982146011        0.0000000000      147.1791456604
       78.2550000000       31.4024423509       31.4024423509        0.0000000000      147.1989632398
       78.3960000000       31.4066403992       31.4066403992        0.0000000000      147.2186415933
       78.5370000000       31.4108089546       31.4108089546        0.0000000000      147.2381816987
       78.6780000000       31.4149482244       31.4149482244        0.0000000000      147.2575845275
       78.8190000000       31.4190584141       31.4190584141        0.0000000000      147.2768510440
       78.9600000000       31.4231397283       31.4231397283        0.0000000000      147.2959822058
       79.1010000000       31.4271923696       31.4271923696        0.0000000000      147.3149789639
       79.2420000000       31.4312165396       31.4312165396        0.0000000000      147.3338422626
       79.3830000000       31.4352124382       31.4352124382        0.0000000000      147.3525730393
       79.5240000000       31.4391802641       31.4391802641        0.0000000000      147.3711722252
       79.6650000000       31.4431202146       31.4431202146        0.0000000000      147.3896407447
       79.8060000000       31.4470324853       31.4470324853        0.0000000000      147.4079795158
       79.9470000000       31.4509172709       31.4509172709        0.0000000000      147.4261894500
       80.0880000000       31.4547747644       31.4547747644        0.0000000000      147.4442714525
       80.2290000000       31.4586051575       31.4586051575        0.0000000000      147.4622264220
       80.3700000000       31.4624086406       31.4624086406        0.0000000000      147.4800552510
       80.5110000000       31.4661854028       31.4661854028        0.0000000000      147.4977588256
       80.6520000000       31.4699356319       31.4699356319        0.0000000000      147.5153380259
       80.7930000000       31.4736595141       31.4736595141        0.0000000000      147.5327937256
       80.9340000000       31.4773572346       31.4773572346        0.0000000000      147.5501267923
       81.0750000000       31.4810289772       31.4810289772        0.0000000000      147.5673380876
       81.2160000000       31.4846749245       31.4846749245        0.0000000000      147.5844284669
       81.3570000000       31.4882952575       31.4882952575        0.0000000000      147.6013987799
       81.4980000000       31.4918901564       31.4918901564        0.0000000000      147.6182498699
       81.6390000000       31.4954597997       31.4954597997        0.0000000000      147.6349825745
       81.7800000000       31.4990043649       31.4990043649        0.0000000000      147.6515977255
       81.9210000000       31.5025240281       31.5025240281        0.0000000000      147.6680961487
       82.0620000000       31.5060189644       31.5060189644        0.0000000000      147.6844786642
       82.2030000000       31.5094893475       31.5094893475        0.0000000000      147.7007460863
       82.3440000000       31.5129353497       31.5129353497        0.0000000000      147.7168992235
       82.4850000000       31.5163571425       31.5163571425        0.0000000000      147.7329388787
       82.6260000000       31.5197548959       31.5197548959        0.0000000000      147.7488658493
       82.7670000000       31.5231287787       31.5231287787        0.0000000000      147.7646809268
       82.9080000000       31.5264789588       31.5264789588        0.0000000000      147.7803848973
       83.0490000000       31.5298056025       31.5298056025        0.0000000000      147.7959785414
       83.1900000000       31.5331088753       31.5331088753        0.0000000000      147.8114626343
       83.3310000000       31.5363889414       31.5363889414        0.0000000000      147.8268379454
       83.4720000000       31.5396459637       31.5396459637        0.0000000000      147.8421052391
       83.6130000000       31.5428801042       31.5428801042        0.0000000000      147.8572652743
       83.7540000000       31.5460915237       31.5460915237        0.0000000000      147.8723188044
       83.8950000000       31.5492803817       31.5492803817        0.0000000000      147.8872665777
       84.0360000000       31.5524468367       31.5524468367        0.0000000000      147.9021093372
       84.1770000000       31.5555910462       31.5555910462        0.0000000000      147.9168478207
       84.3180000000       31.5587131664       31.5587131664        0.0000000000      147.9314827606
       84.4590000000       31.5618133525       31.5618133525        0.0000000000      147.9460148845
       84.6000000000       31.5648917587       31.5648917587        0.0000000000      147.9604449147
       84.7410000000       31.5679485378       31.5679485378        0.0000000000      147.9747735684
       84.8820000000       31.5709838419       31.5709838419        0.0000000000      147.9890015579
       85.0230000000       31.5739978219       31.5739978219        0.0000000000      148.0031295903
       85.1640000000       31.5769906274       31.5769906274        0.0000000000      148.0171583678
       85.3050000000       31.5799624074       31.5799624074        0.0000000000      148.0310885879
       85.4460000000       31.5829133095       31.5829133095        0.0000000000      148.0449209428
       85.5870000000       31.5858434804       31.5858434804        0.0000000000      148.0586561202
       85.7280000000       31.5887530657       31.5887530657        0.0000000000      148.0722948026
       85.8690000000       31.5916422100       31.5916422100        0.0000000000      148.0858376681
       86.0100000000       31.5945110571       31.5945110571        0.0000000000      148.0992853899
       86.1510000000       31.5973597493       31.5973597493        0.0000000000      148.1126386362
       86.2920000000       31.6001884284       31.6001884284        0.0000000000      148.1258980709
       86.4330000000       31.6029972350       31.6029972350        0.0000000000      148.1390643530
       86.5740000000       31.6057863086       31.6057863086        0.0000000000      148.1521381369
       86.7150000000       31.6085557879       31.6085557879        0.0000000000      148.1651200725
       86.8560000000       31.6113058106       31.6113058106        0.0000000000      148.1780108050
       86.9970000000       31.6140365133       31.6140365133        0.0000000000      148.1908109752
       87.1380000000       31.6167480318       31.6167480318        0.0000000000      148.2035212193
       87.2790000000       31.6194405008       31.6194405008        0.0000000000      148.2161421692
       87.4200000000       31.6221140542       31.6221140542        0.0000000000      148.2286744520
       87.5610000000       31.6247688249       31.6247688249        0.0000000000      148.2411186907
       87.7020000000       31.6274049448       31.6274049448        0.0000000000      148.2534755039
       87.8430000000       31.6300225449       31.6300225449        0.0000000000      148.2657455058
       87.9840000000       31.6326217554       31.6326217554        0.0000000000      148.2779293062
       88.1250000000       31.6352027054       31.6352027054        0.0000000000      148.2900275108
       88.2660000000       31.6377655233       31.6377655233        0.0000000000      148.3020407208
       88.4070000000       31.6403103364       31.6403103364        0.0000000000      148.3139695335
       88.5480000000       31.6428372713       31.6428372713        0.0000000000      148.3258145417
       88.6890000000       31.6453464534       31.6453464534        0.0000000000      148.3375763342
       88.8300000000       31.6478380076       31.6478380076        0.0000000000      148.3492554956
       88.9710000000       31.6503120577       31.6503120577        0.0000000000      148.3608526064
       89.1120000000       31.6527687266       31.6527687266        0.0000000000      148.3723682431
       89.2530000000       31.6552081365       31.6552081365        0.0000000000      148.3838029781
       89.3940000000       31.6576304086       31.6576304086        0.0000000000      148.3951573797
       89.5350000000       31.6600356633       31.6600356633        0.0000000000      148.4064320122
       89.6760000000       31.6624240201       31.6624240201        0.0000000000      148.4176274362
       89.8170000000       31.6647955979       31.6647955979        0.0000000000      148.4287442080
       89.9580000000       31.6671505144       31.6671505144        0.0000000000      148.4397828803
       90.0990000000       31.6694888867       31.6694888867        0.0000000000      148.4507440016
       90.2400000000       31.6718108311       31.6718108311        0.0000000000      148.4616281169
       90.3810000000       31.6741164629       31.6741164629        0.0000000000      148.4724357672
       90.5220000000       31.6764058968       31.6764058968        0.0000000000      148.4831674895
       90.6630000000       31.6786792465       31.6786792465        0.0000000000      148.4938238175
       90.8040000000       31.6809366251       31.6809366251        0.0000000000      148.5044052806
       90.9450000000       31.6831781447       31.6831781447        0.0000000000      148.5149124049
       91.0860000000       31.6854039168       31.6854039168        0.0000000000      148.5253457127
       91.2270000000       31.6876140520       31.6876140520        0.0000000000      148.5357057225
       91.3680000000       31.6898086602       31.6898086602        0.0000000000      148.5459929492
       91.5090000000       31.6919878504       31.6919878504        0.0000000000      148.5562079043
       91.6500000000       31.6941517309       31.6941517309        0.0000000000      148.5663510954
       91.7910000000       31.6963004094       31.6963004094        0.0000000000      148.5764230267
       91.9320000000       31.6984339926       31.6984339926        0.0000000000      148.5864241988
       92.0730000000       31.7005525865       31.7005525865        0.0000000000      148.5963551089
       92.2140000000       31.7026562965       31.7026562965        0.0000000000      148.6062162505
       92.3550000000       31.7047452272       31.7047452272        0.0000000000      148.6160081139
       92.4960000000       31.7068194823       31.7068194823        0.0000000000      148.6257311857
       92.6370000000       31.7088791649       31.7088791649        0.0000000000      148.6353859491
       92.7780000000       31.7109243775       31.7109243775        0.0000000000      148.6449728842
       92.9190000000       31.7129552218       31.7129552218        0.0000000000      148.6544924674
       93.0600000000       31.7149717985       31.7149717985        0.0000000000      148.6639451719
       93.2010000000       31.7169742080       31.7169742080        0.0000000000      148.6733314675
       93.3420000000       31.7189625499       31.7189625499        0.0000000000      148.6826518209
       93.4830000000       31.7209369229       31.7209369229        0.0000000000      148.6919066951
       93.6240000000       31.7228974251       31.7228974251        0.0000000000      148.7010965504
       93.7650000000       31.7248441541       31.7248441541        0.0000000000      148.7102218434
       93.9060000000       31.7267772066       31.7267772066        0.0000000000      148.7192830277
       94.0470000000       31.7286966786       31.7286966786        0.0000000000      148.7282805537
       94.1880000000       31.7306026656       31.7306026656        0.0000000000      148.7372148687
       94.3290000000       31.7324952623       31.7324952623        0.0000000000      148.7460864167
       94.4700000000       31.7343745628       31.7343745628        0.0000000000      148.7548956387
       94.6110000000       31.7362406605       31.7362406605        0.0000000000      148.7636429726
       94.7520000000       31.7380936482       31.7380936482        0.0000000000      148.7723288531
       94.8930000000       31.7399336179       31.7399336179        0.0000000000      148.7809537119
       95.0340000000       31.7417606611       31.7417606611        0.0000000000      148.7895179779
       95.1750000000       31.7435748686       31.7435748686        0.0000000000      148.7980220766
       95.3160000000       31.7453763307       31.7453763307        0.0000000000      148.8064664307
       95.4570000000       31.7471651368       31.7471651368        0.0000000000      148.8148514600
       95.5980000000       31.7489413758       31.7489413758        0.0000000000      148.8231775813
       95.7390000000       31.7507051361       31.7507051361        0.0000000000      148.8314452084
       95.8800000000       31.7524565052       31.7524565052        0.0000000000      148.8396547523
       96.0210000000       31.7541955704       31.7541955704        0.0000000000      148.8478066210
       96.1620000000       31.7559224179       31.7559224179        0.0000000000      148.8559012197
       96.3030000000       31.7576371337       31.7576371337        0.0000000000      148.8639389508
       96.4440000000       31.7593398030       31.7593398030        0.0000000000      148.8719202137
       96.5850000000       31.7610305103       31.7610305103        0.0000000000      148.8798454052
       96.7260000000       31.7627093398       31.7627093398        0.0000000000      148.8877149192
       96.8670000000       31.7643763749       31.7643763749        0.0000000000      148.8955291468
       97.0080000000       31.7660316984       31.7660316984        0.0000000000      148.9032884766
       97.1490000000       31.7676753926       31.7676753926        0.0000000000      148.9109932940
       97.2900000000       31.7693075393       31.7693075393        0.0000000000      148.9186439822
       97.4310000000       31.7709282195       31.7709282195        0.0000000000      148.9262409214
       97.5720000000       31.7725375138       31.7725375138        0.0000000000      148.9337844892
       97.7130000000       31.7741355022       31.7741355022        0.0000000000      148.9412750605
       97.8540000000       31.7757222641       31.7757222641        0.0000000000      148.9487130077
       97.9950000000       31.7772978784       31.7772978784        0.0000000000      148.9560987005
       98.1360000000       31.7788624234       31.7788624234        0.0000000000      148.9634325059
       98.2770000000       31.7804159769       31.7804159769        0.0000000000      148.9707147886
       98.4180000000       31.7819586160       31.7819586160        0.0000000000      148.9779459105
       98.5590000000       31.7834904176       31.7834904176        0.0000000000      148.9851262310
       98.7000000000       31.7850114576       31.7850114576        0.0000000000      148.9922561069
       98.8410000000       31.7865218118       31.7865218118        0.0000000000      148.9993358928
       98.9820000000       31.7880215552       31.7880215552        0.0000000000      149.0063659405
       99.1230000000       31.7895107622       31.7895107622        0.0000000000      149.0133465994
       99.2640000000       31.7909895071       31.7909895071        0.0000000000      149.0202782165
       99.4050000000       31.7924578632       31.7924578632        0.0000000000      149.0271611363
       99.5460000000       31.7939159035       31.7939159035        0.0000000000      149.0339957010
       99.6870000000       31.7953637005       31.7953637005        0.0000000000      149.0407822503
       99.8280000000       31.7968013262       31.7968013262        0.0000000000      149.0475211215
       99.9690000000       31.7982288521       31.7982288521        0.0000000000      149.0542126495
      100.1100000000       31.7996463490       31.7996463490        0.0000000000      149.0608571670
      100.2510000000       31.8010538875       31.8010538875        0.0000000000      149.0674550042
      100.3920000000       31.8024515374       31.8024515374        0.0000000000      149.0740064891
      100.5330000000       31.8038393684       31.8038393684        0.0000000000      149.0805119473
      100.6740000000       31.8052174493       31.8052174493        0.0000000000      149.0869717022
      100.8150000000       31.8065858486       31.8065858486        0.0000000000      149.0933860748
      100.9560000000       31.8079446345       31.8079446345        0.0000000000      149.0997553840
      101.0970000000       31.8092938743       31.8092938743        0.0000000000      149.1060799464
      101.2380000000       31.8106336352       31.8106336352        0.0000000000      149.1123600763
      101.3790000000       31.8119639838       31.8119639838        0.0000000000      149.1185960859
      101.5200000000       31.8132849862       31.8132849862        0.0000000000      149.1247882852
      101.6610000000       31.8145967080       31.8145967080        0.0000000000      149.1309369819
      101.8020000000       31.8158992145       31.8158992145        0.0000000000      149.1370424816
      101.9430000000       31.8171925704       31.8171925704        0.0000000000      149.1431050879
      102.0840000000       31.8184768399       31.8184768399        0.0000000000      149.1491251020
      102.2250000000       31.8197520870       31.8197520870        0.0000000000      149.1551028233
      102.3660000000       31.8210183750       31.8210183750        0.0000000000      149.1610385487
      102.5070000000       31.8222757668       31.8222757668        0.0000000000      149.1669325735
      102.6480000000       31.8235243249       31.8235243249        0.0000000000      149.1727851904
      102.7890000000       31.8247641115       31.8247641115        0.0000000000      149.1785966905
      102.9300000000       31.8259951881       31.8259951881        0.0000000000      149.1843673626
      103.0710000000       31.8272176159       31.8272176159        0.0000000000      149.1900974935
      103.2120000000       31.8284314557       31.8284314557        0.0000000000      149.1957873680
      103.3530000000       31.8296367678       31.8296367678        0.0000000000      149.2014372690
      103.4940000000       31.8308336121       31.8308336121        0.0000000000      149.2070474773
      103.6350000000       31.8320220481       31.8320220481        0.0000000000      149.2126182718
      103.7760000000       31.8332021349       31.8332021349        0.0000000000      149.2181499292
      103.9170000000       31.8343739312       31.8343739312        0.0000000000      149.2236427247
      104.0580000000       31.8355374951       31.8355374951        0.0000000000      149.2290969312
      104.1990000000       31.8366928845       31.8366928845        0.0000000000      149.2345128198
